Fund Name:,SPDR® MSCI Emerging Markets UCITS ETF,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
ISIN:,IE00B469F816,,,,,,,,
Ticker Symbol:,SPYM GY,,,,,,,,
Holdings As Of:,27-Aug-2020,,,,,,,,
,,,,,,,,,
ISIN,SEDOL,Security Name,Currency,Number of Shares,Percent Of Fund,Trade Country Name,Local Price,Sector Classification,Industry Classification
CNE000000KC1,BP3R4C2,AVIC Capital Co. Ltd. Class A,CNY,26600,0.004517,China,4.960,Financials,Diversified Financial Services
CNE0000017H1,BP3R488,Inner Mongolia Baotou Steel Union Co. Ltd. Class A,CNY,113600,0.004512,China,1.160,Materials,Metals & Mining
CNE100002RJ6,BFF1Z18,Jiangsu Changshu Rural Commercial Bank Co. Ltd. Class A,CNY,16000,0.004481,China,8.180,Financials,Banks
CNE000000ZH8,BP3R659,Xinhu Zhongbao Co. Ltd. Class A,CNY,38900,0.004475,China,3.360,Real Estate,Real Estate Management & Development
CNE100001VW3,BFF5BV2,Zhejiang Huayou Cobalt Co. Ltd. Class A,CNY,3200,0.004410,China,40.250,Materials,Metals & Mining
CNE1000005Y9,BD5CMZ0,RiseSun Real Estate Development Co. Ltd. Class A,CNY,15800,0.004393,China,8.120,Real Estate,Real Estate Management & Development
CNE000001782,BP3R938,Beijing Capital Development Co. Ltd. Class A,CNY,18700,0.004379,China,6.840,Real Estate,Real Estate Management & Development
CNE100000F46,BP3R2Q2,China State Construction Engineering Corp. Ltd. Class A,CNY,24920,0.004351,China,5.100,Industrials,Construction & Engineering
CNE000000388,BZ3F5X4,Greenland Holdings Group Corporation Ltd Class A,CNY,16100,0.004311,China,7.820,Real Estate,Real Estate Management & Development
CNE000000R36,BD5CP62,Chongqing Changan Automobile Company Limited Class A,CNY,10500,0.004238,China,11.790,Consumer Discretionary,Automobiles
CNE000001FB1,BP3R660,Aisino Corp. Class A,CNY,7000,0.004232,China,17.660,Information Technology,Software
CNE000000PY4,BP3R5T6,Zhengzhou Yutong Bus Co. Ltd. Class A,CNY,8500,0.004231,China,14.540,Industrials,Machinery
CNE0000005Q7,BP3R5V8,Shenergy Co. Ltd. Class A,CNY,21701,0.004220,China,5.680,Utilities,Independent Power And Renewable Electricity Producers
CNE000000WR4,BP3R6J3,Shanghai Construction Group Co. Ltd. Class A,CNY,36500,0.004211,China,3.370,Industrials,Construction & Engineering
CNE100001D96,BD5CP73,Western Securities Co. Ltd. Class A,CNY,12800,0.004198,China,9.580,Financials,Capital Markets
SA1230K1UGH7,B3BQB93,Abdullah Al Othaim Markets Co.,SAR,542,0.004187,Saudi Arabia,123.000,Consumer Staples,Food & Staples Retailing
CNE0000016P6,BP3R4S8,Southwest Securities Co. Ltd. Class A,CNY,21900,0.004154,China,5.540,Financials,Capital Markets
CNE1000019P8,BP3R6Z9,Soochow Securities Co Ltd Class A,CNY,11440,0.004081,China,10.420,Financials,Capital Markets
CNE000001733,BP3R4Q6,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited Class A,CNY,3700,0.004078,China,32.190,Health Care,Pharmaceuticals
CNE000000TY6,BP3R2D9,SAIC Motor Corporation Limited Class A,CNY,6200,0.004076,China,19.200,Consumer Discretionary,Automobiles
CNE000001CS2,BP3R2X9,China United Network Communications Limited Class A,CNY,22800,0.004059,China,5.200,Communication Services,Wireless Telecommunication Services
CNE000000H87,BP3R808,Tonghua Dongbao Pharmaceutical Co. Ltd. Class A,CNY,8300,0.004035,China,14.200,Health Care,Pharmaceuticals
CNE0000011K8,BD5CL42,China Resources Sanjiu Medical & Pharmaceutical Co. Ltd. Class A,CNY,4200,0.004018,China,27.940,Health Care,Pharmaceuticals
CNE100000MJ1,BD5CJ37,China TransInfo Technology Co. Ltd. Class A,CNY,4700,0.004007,China,24.900,Information Technology,It Services
CNE0000014G0,BP3RH12,Angel Yeast Co. Ltd. Class A,CNY,1700,0.004005,China,68.810,Consumer Staples,Food Products
CNE1000020C4,BD5CM38,Chengdu Kanghong Pharmaceutical Group Co. Ltd. Class A,CNY,2500,0.003984,China,46.550,Health Care,Pharmaceuticals
CNE000000529,BD5CMD8,Tongling Nonferrous Metals Group Co. Ltd. Class A,CNY,50900,0.003939,China,2.260,Materials,Metals & Mining
CNE1000003J5,6005504,Jiangsu Expressway Co. Ltd. Class H,HKD,16000,0.003905,China,8.030,Industrials,Transportation Infrastructure
CNE000001GF0,BP3RCG2,Shenzhen Kingdom Sci-tech Co. Ltd. Class A,CNY,5700,0.003880,China,19.880,Information Technology,Software
CNE000001K65,BD5CDK2,Yifan Pharmaceutical Co. Ltd. Class A,CNY,4000,0.003848,China,28.100,Health Care,Pharmaceuticals
CNE100000L55,BD5CMC7,Yantai Jereh Oilfield Services Group Co. Ltd. Class A,CNY,3300,0.003808,China,33.700,Energy,Energy Equipment & Services
CNE000000206,BD5CKQ7,Yango Group Co. Ltd. Class A,CNY,15800,0.003760,China,6.950,Real Estate,Real Estate Management & Development
CNE100002SN6,BFYQHF2,Bank of Chengdu Co. Ltd. Class A,CNY,11000,0.003698,China,9.820,Financials,Banks
CNE1000009Y1,BP3R5L8,Jinduicheng Molybdenum Co. Ltd. Class A,CNY,17400,0.003694,China,6.200,Materials,Metals & Mining
CNE0000014B1,BD5CJ15,Newland Digital Technology Co. Ltd. Class A,CNY,6300,0.003673,China,17.030,Information Technology,Software
CNE000000BQ0,BP3R4Y4,Sichuan Chuantou Energy Co. Ltd. Class A,CNY,10600,0.003651,China,10.060,Utilities,Independent Power And Renewable Electricity Producers
CNE100001104,BD5CM83,Zhejiang Semir Garment Co. Ltd. Class A,CNY,14480,0.003639,China,7.340,Consumer Discretionary,Textiles Apparel & Luxury Goods
CNE100000CM6,BD5CK89,Chengdu Westone Information Industry Inc. Class A,CNY,4800,0.003571,China,21.730,Information Technology,Electronic Equipment Instruments & Components
CNE0000002G5,BD5CJP9,Weifu High-Technology Group Co. Ltd. Class A,CNY,4100,0.003481,China,24.800,Consumer Discretionary,Auto Components
CNE100000V12,BP3R4B1,Ningbo Zhoushan Port Co. Ltd. Class A,CNY,26400,0.003453,China,3.820,Industrials,Transportation Infrastructure
CNE000000J28,BP3R604,Dongfang Electric Corporation Limited Class A,CNY,10200,0.003436,China,9.840,Industrials,Electrical Equipment
CNE000000SQ4,BD5CQ47,Angang Steel Co. Ltd. Class A,CNY,37440,0.003435,China,2.680,Materials,Metals & Mining
CNE000000750,BD5CN57,Hubei Energy Group Co. Ltd. Class A,CNY,25300,0.003422,China,3.950,Utilities,Independent Power And Renewable Electricity Producers
CNE000001D15,BP3R6F9,Xiamen Tungsten Co. Ltd. Class A,CNY,6800,0.003413,China,14.660,Materials,Metals & Mining
CNE100000P02,BD5CKT0,Shenzhen Hepalink Pharmaceutical Group Co. Ltd. Class A,CNY,4100,0.003391,China,24.160,Health Care,Pharmaceuticals
CNE000001JS7,BD5CKP6,Transfar Zhilian Co. Ltd. Class A,CNY,16240,0.003347,China,6.020,Materials,Chemicals
CNE000001CC6,BP3R7V2,FangDa Carbon New Material Co. Ltd. Class A,CNY,14575,0.003333,China,6.680,Industrials,Electrical Equipment
CNE000001FM8,BP3R585,Zhongjin Gold Corp. Ltd. Class A,CNY,8900,0.003282,China,10.770,Materials,Metals & Mining
CNE0000013N8,BP3R2L7,Shanghai International Port (Group) Co. Ltd. Class A,CNY,21600,0.003261,China,4.410,Industrials,Transportation Infrastructure
CNE100000KC0,BP3R4J9,China National Chemical Engineering Co. Ltd Class A,CNY,16300,0.003248,China,5.820,Industrials,Construction & Engineering
CNE000000S84,BD5CKK1,Beijing Yanjing Brewery Co. Ltd. Class A,CNY,12100,0.003236,China,7.810,Consumer Staples,Beverages
CNE100001S16,BD5CJ48,Beijing Sinnet Technology Co. Ltd. Class A,CNY,3500,0.003180,China,26.540,Information Technology,It Services
TH0471010R11,6366171,IRPC Public Co. Ltd. NVDR,THB,172600,0.003176,Thailand,2.440,Energy,Oil Gas & Consumable Fuels
CNE000000DC6,BP3RD36,Huaxin Cement Co. Ltd. Class A,CNY,3300,0.003155,China,27.920,Materials,Construction Materials
CNE000000C82,BP3R4Z5,Shanghai Pharmaceuticals Holding Co. Ltd. Class A,CNY,4300,0.003130,China,21.260,Health Care,Health Care Providers & Services
CNE000000123,BD5CP39,Oceanwide Holdings Co. Ltd. Class A,CNY,21600,0.003032,China,4.100,Real Estate,Real Estate Management & Development
CNE1000009K0,BD5CGR0,Holitech Technology Co. Ltd. Class A,CNY,16800,0.003008,China,5.230,Information Technology,Electronic Equipment Instruments & Components
CNE100000GQ8,BD5CN24,Wangsu Science & Technology Co. Ltd. Class A,CNY,9200,0.003005,China,9.540,Information Technology,It Services
CNE100000PW7,BD5CL08,Sichuan Kelun Pharmaceutical Co. Ltd. Class A,CNY,3600,0.003004,China,24.370,Health Care,Pharmaceuticals
BRBTOWR06OR2,BMYHSH3,B2W CIA DIGITAL,BRL,649,0.002998,Brazil,109.810,Unassigned,Unassigned
CNE100000KT4,BD5CFW8,GEM Co. Ltd. Class A,CNY,15800,0.002964,China,5.480,Materials,Metals & Mining
CNE100000F87,BD5C8C9,Accelink Technologies Co. Ltd. Class A,CNY,2600,0.002960,China,33.250,Information Technology,Electronic Equipment Instruments & Components
CNE000000578,BD5CKN4,Dongxu Optoelectronic Technology Co. Ltd. Class A,CNY,27300,0.002935,China,3.140,Information Technology,Electronic Equipment Instruments & Components
CNE1000021L3,BYVDW43,China Railway Signal & Communication Corp. Ltd. Class H,HKD,29000,0.002909,China,3.300,Information Technology,Electronic Equipment Instruments & Components
CNE1000015S0,BD5CHJ9,Shijiazhuang Yiling Pharmaceutical Co. Ltd. Class A,CNY,3000,0.002880,China,28.040,Health Care,Pharmaceuticals
CNE0000009N6,BD5CHT9,China National Accord Medicines Corporation Ltd Class A,CNY,1600,0.002877,China,52.520,Health Care,Health Care Providers & Services
CNE000001G53,BP3R9L6,Shanghai Electric Power Co. Ltd. Class A,CNY,10700,0.002828,China,7.720,Utilities,Independent Power And Renewable Electricity Producers
CNE100001NV2,B92NYC9,SINOPEC Engineering (Group) Co. Ltd. Class H,HKD,25500,0.002751,China,3.550,Industrials,Construction & Engineering
CNE100000GH7,BD5CNQ8,SIASUN Robot & Automation CO. Ltd. Class A,CNY,4800,0.002677,China,16.290,Industrials,Machinery
CNE0000002Y8,BD5CQ25,Livzon Pharmaceutical Group Inc. Class A,CNY,1500,0.002644,China,51.480,Health Care,Pharmaceuticals
CNE0000019Z9,BFF5BX4,Heilongjiang Agriculture Company Limited Class A,CNY,3800,0.002624,China,20.170,Consumer Staples,Food Products
CNE000000BL1,BP3R819,Guangdong HEC Technology Holding Co. Ltd. Class A,CNY,11900,0.002616,China,6.420,Materials,Metals & Mining
CNE1000008V9,BP3R6W6,Pacific Securities Co. Ltd. Class A,CNY,18000,0.002601,China,4.220,Financials,Capital Markets
CNE100000N95,BD5CNZ7,Beijing OriginWater Technology Co. Ltd. Class A,CNY,7700,0.002589,China,9.820,Industrials,Commercial Services & Supplies
CNE100002GQ4,BYW5MZ9,Bank of Hangzhou Co. Ltd. Class A,CNY,6600,0.002585,China,11.440,Financials,Banks
CNE1000012X7,BP3RGF9,Tongkun Group Co. Ltd. Class A,CNY,4600,0.002485,China,15.780,Materials,Chemicals
CNE100002GX0,BYW5N01,China Film Co. Ltd. Class A,CNY,4800,0.002431,China,14.790,Communication Services,Entertainment
CNE100000WX1,BFCCQ99,Chongqing Fuling Zhacai Group Co. Ltd. Class A,CNY,1400,0.002362,China,49.280,Consumer Staples,Food Products
CNE100001CB7,BD5M1J7,Leyard Optoelectronic Co. Ltd. Class A,CNY,10000,0.002362,China,6.900,Information Technology,Electronic Equipment Instruments & Components
CNE1000007K4,BD5CKG7,YOUZU Interactive Co. Ltd. Class A,CNY,3300,0.002348,China,20.780,Communication Services,Entertainment
CNE100002R65,BFB4KN8,Zheshang Securities Co. Ltd. Class A,CNY,4600,0.002347,China,14.900,Financials,Capital Markets
CNE100001526,BD5CQ69,BYD Company Limited Class A,CNY,800,0.002340,China,85.420,Consumer Discretionary,Automobiles
CNE100001QW3,B5NRRJ0,China Everbright Bank Co. Ltd. Class H,HKD,26000,0.002307,China,2.920,Financials,Banks
CNE0000013Y5,BD5CKB2,Shanxi Xishan Coal & Electricity Power Co. Ltd. Class A,CNY,15990,0.002305,China,4.210,Energy,Oil Gas & Consumable Fuels
CNE0000004Z1,BP3R3X6,Oriental Pearl Media Co. Ltd. Class A,CNY,6200,0.002286,China,10.770,Communication Services,Media
CNE000000SS0,BD5CP51,Shenzhen Overseas Chinese Town Co. Ltd. Class A,CNY,9200,0.002243,China,7.120,Consumer Discretionary,Hotels Restaurants & Leisure
CNE000001H86,BP3R8M0,Zhejiang CONBA Pharmaceutical Co. Ltd. Class A,CNY,11600,0.002240,China,5.640,Health Care,Pharmaceuticals
KYG2157Q1029,BCDBKF8,China Lesso Group Holdings Limited,HKD,5000,0.002185,China,14.380,Industrials,Building Products
CNE100001T64,BS7K5P8,Shaanxi Coal Industry Co. Ltd. Class A,CNY,7800,0.002131,China,7.980,Energy,Oil Gas & Consumable Fuels
KYG549581067,BJYKB72,Hansoh Pharmaceutical Group Company Limited,HKD,2000,0.002103,China,34.600,Health Care,Pharmaceuticals
CNE100000WW3,BD6QVT8,GCL System Integration Technology Co. Ltd. Class A,CNY,14200,0.002100,China,4.320,Information Technology,Semiconductors & Semiconductor Equipment
CNE000000MK0,BP3RD03,Shanghai Jin Jiang International Hotels Co. Ltd. Class A,CNY,1500,0.002097,China,40.830,Consumer Discretionary,Hotels Restaurants & Leisure
ID1000116700,B4LD3M8,PT Indofood CBP Sukses Makmur Tbk,IDR,12600,0.002095,Indonesia,10350.000,Consumer Staples,Food Products
CNE100000W03,BP3R507,China South Publishing & Media Group Co. Ltd Class A,CNY,5500,0.002086,China,11.080,Communication Services,Media
CNE100000T32,BD5CKH8,Tianqi Lithium Industries Inc Class A,CNY,2700,0.002060,China,22.280,Materials,Chemicals
CNE000000WQ6,BP3R983,Zhejiang Juhua Co. Ltd. Class A,CNY,8500,0.002049,China,7.040,Materials,Chemicals
CNE0000008L2,BD5CQ36,GF Securities Co. Ltd. Class A,CNY,3800,0.002024,China,15.560,Financials,Capital Markets
TH0637010R17,6362771,Ratch Group Public Co. Ltd. NVDR,THB,4800,0.002018,Thailand,55.750,Utilities,Independent Power And Renewable Electricity Producers
CNE100002RZ2,BDF57C1,360 Security Technology Inc. Class A,CNY,3100,0.001970,China,18.560,Information Technology,Software
CNE100002G76,BYW5MY8,Bank of Jiangsu Co. Ltd. Class A,CNY,9123,0.001968,China,6.300,Financials,Banks
CNE000001360,BD5CK34,Yuan Longping High-Tech Agriculture Co. Ltd. Class A,CNY,2800,0.001955,China,20.390,Consumer Staples,Food Products
CNE000001P52,BD5CC94,Shandong Sunpaper Co. Ltd. Class A,CNY,4200,0.001930,China,13.420,Materials,Paper & Forest Products
CNE000000YM1,BP3RDW5,China Jushi Co. Ltd. Class A,CNY,3800,0.001906,China,14.650,Materials,Construction Materials
CNE000001HP7,BP3RB43,Inner Mongolia First Machinery Group Co Ltd Class A,CNY,4500,0.001877,China,12.180,Industrials,Machinery
CNE100000Y84,BD5CKV2,By-health Co. Ltd. Class A,CNY,2300,0.001854,China,23.550,Consumer Staples,Personal Products
CNE000000DJ1,BYQDM82,Ningbo Joyson Electronic Corp. Class A,CNY,2400,0.001849,China,22.500,Consumer Discretionary,Auto Components
CNE0000015R4,BP3R2Y0,Baoshan Iron & Steel Co. Ltd. Class A,CNY,10500,0.001762,China,4.900,Materials,Metals & Mining
CNE0000004H9,BD5CMQ1,Northeast Securities Co. Ltd. Class A,CNY,4900,0.001758,China,10.480,Financials,Capital Markets
CNE100000X85,B544N70,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,HKD,6800,0.001664,China,8.050,Industrials,Machinery
CNE0000012G4,BP3R3N6,Guanghui Energy Co. Ltd. Class A,CNY,16600,0.001654,China,2.910,Energy,Oil Gas & Consumable Fuels
CNE000001Q93,BP3R251,China Life Insurance Co. Ltd. Class A,CNY,1100,0.001623,China,43.100,Financials,Insurance
CNE100001WW1,BD5CPH3,Wanda Film Holding Co. Ltd. Class A,CNY,2500,0.001608,China,18.790,Communication Services,Entertainment
CNE000000TK5,BD5CPY0,ZTE Corporation Class A,CNY,1200,0.001597,China,38.880,Information Technology,Communications Equipment
CNE0000019T2,BP3R455,Offshore Oil Engineering Co. Ltd. Class A,CNY,9300,0.001592,China,5.000,Energy,Energy Equipment & Services
CNE000001CW4,BP3R9T4,Jiangsu Zhongtian Technology Co. Ltd. Class A,CNY,4300,0.001572,China,10.680,Industrials,Electrical Equipment
CNE000000230,BP3R6K4,Fuyao Glass Industry Group Co. Ltd. Class A,CNY,1600,0.001546,China,28.220,Consumer Discretionary,Auto Components
CNE000000Q29,BP3R8X1,China Meheco Group Co. Ltd. Class A,CNY,2800,0.001487,China,15.510,Industrials,Trading Companies & Distributors
CNE1000000D4,BD5CQ03,Weichai Power Co. Ltd. Class A,CNY,2800,0.001483,China,15.470,Industrials,Machinery
CNE000000LP1,BJLFLB4,BAIC BluePark New Energy Technology Co. Ltd. Class A,CNY,6525,0.001479,China,6.620,Consumer Discretionary,Automobiles
CNE000000GX5,BD5CFH3,Tangshan Jidong Cement Co. Ltd. Class A,CNY,2400,0.001465,China,17.830,Materials,Construction Materials
CNE0000017K5,BP3R5H4,Shanghai Jahwa United Co. Ltd. Class A,CNY,1046,0.001459,China,40.730,Consumer Staples,Personal Products
CNE000001139,BP3R9D8,Shandong Nanshan Aluminium Co. Ltd. Class A,CNY,16600,0.001449,China,2.550,Materials,Metals & Mining
MYL1066OO009,6244675,RHB Bank Bhd.,MYR,5300,0.001400,Malaysia,4.680,Financials,Banks
CNE000001NT7,BP3R682,Shanxi Lu'An Environmental Energy Development Co. Ltd. Class A,CNY,6500,0.001393,China,6.260,Energy,Oil Gas & Consumable Fuels
CNE000000HN4,BD5CJV5,Chengdu Xingrong Environment Co. Ltd. Class A,CNY,7700,0.001368,China,5.190,Utilities,Water Utilities
CNE000000719,BD5CLG4,Jilin Aodong Pharmaceutical Group Co. Ltd. Class A,CNY,2300,0.001331,China,16.900,Health Care,Pharmaceuticals
KYG2120T1004,BJGSS62,China East Education Holdings Limited,HKD,2500,0.001296,China,17.060,Consumer Discretionary,Diversified Consumer Services
CNE0000019P0,BP3R4R7,Jiangxi Copper Company Limited Class A,CNY,2494,0.001290,China,15.110,Materials,Metals & Mining
KYG9884T1013,B51QBN1,Yuzhou Group Holdings Co. Ltd.,HKD,11812,0.001285,China,3.580,Real Estate,Real Estate Management & Development
CNE000000QF1,BP3R693,China Gezhouba Group Company Limited Class A,CNY,5800,0.001263,China,6.360,Industrials,Construction & Engineering
CNE0000012Q3,BP3RKH9,BTG Hotels (Group) Co Ltd Shs -A-,CNY,2000,0.001247,China,18.210,Consumer Discretionary,Hotels Restaurants & Leisure
CNE000001006,BD5M0H8,Hunan Valin Steel Co. Ltd. Class A,CNY,7900,0.001236,China,4.570,Materials,Metals & Mining
CNE000001PF1,BD5CJN7,Zhejiang Wanfeng Auto Wheel Co. Ltd. Class A,CNY,5000,0.001210,China,7.070,Consumer Discretionary,Auto Components
CNE0000018X6,BS7K3N2,HUBEI JUMPCAN PHARMACEUTICAL CO. LTD Class A,CNY,1500,0.001202,China,23.400,Health Care,Pharmaceuticals
CNE1000017G1,BP3R4M2,Power Construction Corporation of China Ltd. Class A,CNY,8577,0.001201,China,4.090,Industrials,Construction & Engineering
CNE000000KF4,BP3RFD0,Wuchan Zhongda Group Co. Ltd. Class A,CNY,6900,0.001174,China,4.970,Consumer Discretionary,Distributors
CNE000000VK1,BD5CDP7,Shenzhen Airport Co. Ltd. Class A,CNY,3700,0.001160,China,9.160,Industrials,Transportation Infrastructure
CNE1000000T0,BP3R4D3,Aluminum Corporation of China Limited Class A,CNY,10600,0.001154,China,3.180,Materials,Metals & Mining
CNE1000022N7,BYQDNJ0,China National Nuclear Power Co. Ltd. Class A,CNY,7300,0.001150,China,4.600,Utilities,Independent Power And Renewable Electricity Producers
CNE0000009B1,BD5CML6,Bohai Leasing Co. Ltd. Class A,CNY,11600,0.001140,China,2.870,Industrials,Trading Companies & Distributors
CNE1000009T1,BP3R381,China Railway Construction Corporation Limited Class A,CNY,3800,0.001136,China,8.730,Industrials,Construction & Engineering
CNE000001QF9,BD6QV87,Sansteel MinGuang Co. Ltd. Fujian Class A,CNY,4800,0.001134,China,6.900,Materials,Metals & Mining
KYG9897E1098,BDRHD05,Zhenro Properties Group Limited,HKD,8000,0.001128,China,4.640,Real Estate,Real Estate Management & Development
CNE100000CP9,BP3R358,CRRC Corporation Limited Class A,CNY,5700,0.001126,China,5.770,Industrials,Machinery
CNE000000WM5,BD5CLM0,Shanxi Taigang Stainless Steel Co. Ltd. Class A,CNY,8900,0.001121,China,3.680,Materials,Metals & Mining
CNE100001FN5,BP3R3C5,China Communications Construction Co. Ltd. Class A,CNY,4100,0.001116,China,7.950,Industrials,Construction & Engineering
CNE000001998,BP3R314,Huaneng Power International Inc. Class A,CNY,6000,0.001115,China,5.430,Utilities,Independent Power And Renewable Electricity Producers
CNE000000BB2,BP3R596,Sinopec Shanghai Petrochemical Co. Ltd. Class A,CNY,9175,0.001099,China,3.500,Materials,Chemicals
CNE000000PC0,BP3R3J2,GD Power Development Co. Ltd Class A,CNY,15800,0.001098,China,2.030,Utilities,Independent Power And Renewable Electricity Producers
TH8752010R16,BGR9X35,Osotspa Public Co. Ltd. NVDR,THB,3600,0.001086,Thailand,40.000,Consumer Staples,Beverages
CNE000000H20,BD5CNS0,HBIS Co. Ltd. Class A,CNY,14300,0.001082,China,2.210,Materials,Metals & Mining
ID1000125503,B7JW351,PT ACE Hardware Indonesia Tbk,IDR,41700,0.001079,Indonesia,1610.000,Consumer Discretionary,Specialty Retail
INE259A01022,6139696,Colgate-Palmolive (India) Limited,INR,238,0.001067,India,1404.800,Consumer Staples,Personal Products
CNE1000000R4,BP3R2H3,China CITIC Bank Corporation Ltd Class A,CNY,5900,0.001050,China,5.200,Financials,Banks
CNE000001FW7,BP3R2T5,Hua Xia Bank Co. Limited Class A,CNY,4740,0.001034,China,6.370,Financials,Banks
CNE100000742,BP3R3L4,China Construction Bank Corporation Class A,CNY,4900,0.001032,China,6.150,Financials,Banks
CNE000001NN0,BP3R4G6,Air China Limited Class A,CNY,4200,0.001022,China,7.110,Industrials,Airlines
CNE100000767,BP3R262,China Shenhua Energy Co. Ltd. Class A,CNY,1852,0.000985,China,15.540,Energy,Oil Gas & Consumable Fuels
CNE1000007Q1,BP3R206,PetroChina Company Limited Class A,CNY,6300,0.000956,China,4.430,Energy,Oil Gas & Consumable Fuels
KR7007070006,B7F9Q79,GS Retail Co. Ltd.,KRW,150,0.000945,South Korea,31700.000,Consumer Staples,Food & Staples Retailing
HK0604011236,6535261,Shenzhen Investment Limited,HKD,12000,0.000945,China,2.590,Real Estate,Real Estate Management & Development
CNE100000PP1,B59GZJ7,Xinjiang Goldwind Science & Technology Co. Ltd. Class H,HKD,4400,0.000945,China,7.070,Industrials,Electrical Equipment
CNE0000007H2,BKDQ7V4,Pangang Group Vanadium Titanium and Resources Co. Ltd. Class A,CNY,12600,0.000932,China,2.160,Materials,Metals & Mining
BRPSSAACNOR7,B0498T7,Porto Seguro S.A.,BRL,400,0.000931,Brazil,55.350,Financials,Insurance
CNE100000478,6848743,Shenzhen Expressway Co. Ltd. Class H,HKD,4000,0.000867,China,7.130,Industrials,Transportation Infrastructure
ID1000102502,B0LD0W9,PT XL Axiata Tbk,IDR,19900,0.000812,Indonesia,2540.000,Communication Services,Wireless Telecommunication Services
TH0068010R15,6365145,TMB Bank Public Company Limited NVDR,THB,104100,0.000730,Thailand,0.930,Financials,Banks
COT13PA00086,BMSK715,Grupo de Inversiones Suramericana S.A.,COP,269,0.000363,Colombia,21900.000,Financials,Diversified Financial Services
Unassigned,Unassigned,MINOR INTL PCL WARRANT,THB,8443,0.000025,Thailand,0.400,Unassigned,Unassigned
Unassigned,Unassigned,Brazilian Real,BRL,48548,-,Brazil,1.000,Unassigned,Unassigned
Unassigned,Unassigned,British Pounds,GBP,3439,-,United Kingdom,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Chilean Peso,CLP,6724366,-,Chile,1.000,Unassigned,Unassigned
Unassigned,Unassigned,China Renminbi,CNY,391040,-,China,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Colombian Peso,COP,147246131,-,Colombia,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Czech Koruna,CZK,482418,-,Czech Republic,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Egyptian Pound,EGP,233415,-,Egypt,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Euro,EUR,26851,-,European Union,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Hong Kong Dollar,HKD,162834,-,Hong Kong,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Hungarian Forint,HUF,1869697,-,Hungary,1.000,Unassigned,Unassigned
Unassigned,Unassigned,ICE US MSCI EMERGING MARKETS E SEP 2020,USD,79,-,United States,55995.000,Unassigned,Unassigned
Unassigned,Unassigned,Indian Rupee,INR,6847104,-,India,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Indonesian Rupiah,IDR,959249588,-,Indonesia,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Malaysian Ringgit,MYR,1001438,-,Malaysia,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Mexican Peso,MXN,1099918,-,Mexico,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Moroccan Dirham,MAD,17,-,Morocco,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Peruvian New Sol,PEN,16990,-,Peru,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Philippines Peso,PHP,782957,-,Philippines,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Polish Zloty,PLN,89945,-,Poland,1.000,Unassigned,Unassigned
Unassigned,Unassigned,QAR CASH,QAR,34868,-,Qatar,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Russian Rouble,RUB,19890,-,Russia,1.000,Unassigned,Unassigned
Unassigned,Unassigned,SAR CASH,SAR,1757687,-,Saudi Arabia,1.000,Unassigned,Unassigned
Unassigned,Unassigned,South African Rand,ZAR,322877,-,South Africa,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Taiwan Dollar,TWD,18129828,-,Taiwan,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Thailand Baht,THB,557159,-,Thailand,1.000,Unassigned,Unassigned
Unassigned,Unassigned,Turkish Lira,TRY,80923,-,Turkey,1.000,Unassigned,Unassigned
Unassigned,Unassigned,U.S. Dollar,USD,1835549,-,United States,1.000,Unassigned,Unassigned
Unassigned,Unassigned,UAE Dirham,AED,54406,-,UAE,1.000,Unassigned,Unassigned
Unassigned,Unassigned,CHINA HUISHAN DAIRY HOLDINGS C ORDINARY,HKD,295700,0.000000,Hong Kong,0.000,Unassigned,Unassigned
BMG4288J1062,BRJ8XY8,Hanergy Thin Film Power Group Ltd.,HKD,609700,0.000000,China,0.000,Information Technology,Semiconductors & Semiconductor Equipment
Unassigned,Unassigned,CNY:HKD 20200826,CNY,-354208,-0.012106,China,1.000,Unassigned,Unassigned
